Member ID,Signup Date,Last Login Date,Refunds,Total Amount,Credit Amount,First Order Date,Last Order Date
447326,11/19/2015,8/13/2022,1,-519.38,NULL,7/24/2021,7/24/2021
447328,11/19/2015,6/2/2023,2,-1150.23,NULL,6/22/2019,6/24/2019
447332,11/19/2015,5/31/2023,8,-2971.87,-60,10/13/2017,10/18/2021
447336,11/19/2015,1/29/2020,1,0,NULL,2/24/2016,2/24/2016
447338,11/19/2015,6/9/2020,34,-987.01,NULL,5/12/2017,2/22/2020
447341,11/19/2015,3/6/2020,1,-548.25,NULL,4/27/2018,4/27/2018
447397,11/19/2015,1/11/2023,1,-316.96,NULL,4/12/2016,4/12/2016
447407,11/19/2015,8/9/2017,1,-132.43,NULL,6/22/2016,6/22/2016
447416,11/19/2015,10/1/2022,2,-881.86,NULL,3/4/2017,5/14/2017
447446,11/19/2015,5/29/2023,3,-875.36,NULL,7/4/2020,4/11/2021
447466,11/19/2015,6/28/2019,1,-139.83,NULL,5/31/2019,5/31/2019
447497,11/19/2015,5/18/2023,2,-418.1,NULL,2/20/2020,3/31/2020
447566,11/20/2015,11/23/2021,3,-966.44,NULL,11/11/2016,1/9/2018
447577,11/20/2015,10/22/2020,1,-177.5,NULL,6/11/2019,6/11/2019
447637,11/20/2015,5/31/2023,3,-1044.95,-40,8/21/2021,2/9/2023
447638,11/20/2015,11/20/2015,1,-179.46,NULL,11/21/2015,11/21/2015
447664,11/20/2015,8/30/2022,4,-1220.32,NULL,3/25/2021,3/31/2021
447684,11/20/2015,7/20/2019,1,-48.46,NULL,11/7/2016,11/7/2016
447699,11/20/2015,5/16/2022,2,-401.22,NULL,1/31/2018,4/25/2018
447736,11/20/2015,3/26/2023,2,-119.04,NULL,12/14/2015,12/23/2015
447743,11/20/2015,5/23/2023,3,-1603.15,-30,10/8/2020,11/12/2020
447744,11/20/2015,11/30/2022,1,-358.56,NULL,5/13/2017,5/13/2017
447783,11/20/2015,4/29/2023,1,-80.01,NULL,6/20/2022,6/20/2022
447788,11/20/2015,4/4/2023,1,-119.7,NULL,7/14/2022,7/14/2022
447835,11/20/2015,5/31/2023,2,-619.76,NULL,2/27/2022,6/16/2022
447879,11/20/2015,3/8/2023,1,-195.04,NULL,3/22/2021,3/22/2021
447881,11/20/2015,2/7/2020,1,-150.43,NULL,9/26/2018,9/26/2018
447885,11/20/2015,5/17/2023,2,-944.64,NULL,7/17/2022,2/10/2023
447891,11/20/2015,5/11/2023,2,-1887.49,NULL,11/21/2019,8/24/2020
447926,11/21/2015,4/17/2018,1,-122.33,NULL,9/16/2017,9/16/2017
447982,11/21/2015,4/4/2023,3,-882.39,NULL,9/20/2017,10/25/2020
448012,11/21/2015,5/22/2022,1,-1120.66,NULL,6/5/2021,6/5/2021
448016,11/21/2015,2/10/2023,1,-42.76,NULL,11/12/2019,11/12/2019
448028,11/21/2015,12/6/2022,1,-537.9,NULL,12/3/2022,12/3/2022
448031,11/21/2015,4/17/2023,1,-299.15,NULL,8/15/2022,8/15/2022
448051,11/21/2015,3/17/2023,1,-169.97,NULL,1/11/2022,1/11/2022
448054,11/21/2015,6/4/2021,2,-1070.16,NULL,4/19/2017,11/9/2017
448069,11/21/2015,6/27/2022,1,-84.51,NULL,8/4/2016,8/4/2016
448070,11/21/2015,6/13/2022,1,-1798.79,NULL,4/9/2021,4/9/2021
448080,11/21/2015,1/13/2023,2,-239.59,NULL,12/8/2015,3/12/2020
448084,11/21/2015,5/31/2023,2,-5096,NULL,5/29/2023,5/29/2023
448105,11/21/2015,5/2/2023,2,-356.36,NULL,10/14/2016,11/7/2016
448111,11/21/2015,5/8/2023,7,-3749.99,-30,12/7/2017,6/8/2022
448171,11/21/2015,5/23/2023,1,0,NULL,9/3/2019,9/3/2019
448182,11/21/2015,4/7/2023,2,-318.71,NULL,2/20/2018,1/21/2023
448183,11/21/2015,9/13/2021,1,-814.83,NULL,1/5/2018,1/5/2018
448195,11/21/2015,6/1/2023,2,-441.96,-30,5/25/2018,9/16/2021
448203,11/21/2015,8/5/2022,1,-259.99,NULL,12/31/2020,12/31/2020
448206,11/21/2015,4/20/2023,1,-127.48,NULL,10/16/2022,10/16/2022
448231,11/21/2015,10/23/2022,1,-156.24,NULL,12/3/2015,12/3/2015
448243,11/22/2015,5/18/2023,3,-1771.25,NULL,9/9/2020,4/4/2021
448301,11/22/2015,5/31/2023,1,-683,NULL,2/11/2019,2/11/2019
448304,11/22/2015,2/12/2021,1,-989.95,NULL,2/1/2021,2/1/2021
448311,11/22/2015,6/1/2023,1,-142.66,NULL,12/3/2015,12/3/2015
448338,11/22/2015,1/30/2023,2,-2956.94,NULL,1/20/2022,10/9/2022
448341,11/22/2015,5/14/2023,1,-243.56,NULL,11/26/2017,11/26/2017
448344,11/22/2015,5/17/2022,9,-6669.54,NULL,3/24/2019,5/29/2020
448399,11/22/2015,4/1/2022,1,-108.01,NULL,12/29/2016,12/29/2016
448405,11/22/2015,5/28/2023,1,-1600.89,NULL,5/7/2020,5/7/2020
448431,11/22/2015,5/8/2023,2,-350.7,NULL,9/6/2019,11/11/2021
448450,11/22/2015,5/11/2023,1,-112.48,NULL,9/11/2022,9/11/2022
448521,11/22/2015,2/6/2023,1,-123.17,-10,11/13/2021,11/13/2021
448537,11/22/2015,5/31/2023,1,-158.22,NULL,5/31/2023,5/31/2023
448538,11/22/2015,1/2/2023,1,0,NULL,2/17/2017,2/17/2017
448589,11/23/2015,5/7/2023,1,-236.3,NULL,1/1/2020,1/1/2020
448604,11/23/2015,7/20/2017,1,-117.52,NULL,12/3/2015,12/3/2015
448624,11/23/2015,5/17/2023,2,-182.92,NULL,12/12/2017,4/9/2019
448654,11/23/2015,5/19/2023,7,-3946.15,-60,4/18/2021,3/30/2023
448681,11/23/2015,4/24/2022,1,-222.82,NULL,10/16/2017,10/16/2017
448718,11/23/2015,5/12/2023,1,-771.26,NULL,5/9/2019,5/9/2019
448724,11/23/2015,5/16/2023,1,-145.12,NULL,11/7/2022,11/7/2022
448741,11/23/2015,1/16/2020,1,-168.84,NULL,1/15/2020,1/15/2020
448749,11/23/2015,12/28/2022,2,-1728.42,NULL,7/6/2018,7/6/2018
448782,11/23/2015,4/17/2023,2,-1551.63,NULL,10/22/2021,10/22/2021
448791,11/23/2015,5/25/2023,1,-324.37,NULL,8/16/2022,8/16/2022
448792,11/23/2015,7/9/2019,1,-295.06,NULL,12/18/2015,12/18/2015
448802,11/23/2015,11/29/2022,1,-162.21,NULL,10/27/2020,10/27/2020
448809,11/23/2015,6/1/2023,2,-584.48,NULL,9/14/2017,9/5/2018
448817,11/23/2015,5/27/2023,1,-178.07,NULL,5/9/2019,5/9/2019
448830,11/23/2015,2/15/2023,2,-587.61,NULL,11/13/2019,4/23/2020
448841,11/23/2015,3/24/2023,1,-573.73,NULL,10/23/2022,10/23/2022
448849,11/23/2015,6/18/2019,1,-4876.14,NULL,6/20/2017,6/20/2017
448854,11/23/2015,6/2/2023,7,-6281.9,-30,6/2/2017,2/14/2023
448864,11/23/2015,5/24/2023,2,-1699.91,-120,9/27/2022,4/25/2023
448894,11/23/2015,5/21/2023,1,-157.96,NULL,1/20/2023,1/20/2023
448918,11/23/2015,5/28/2023,2,-154.38,-10,4/11/2022,4/25/2022
448929,11/23/2015,3/7/2018,1,-540,NULL,7/17/2016,7/17/2016
448979,11/24/2015,12/5/2022,1,-92.84,NULL,12/3/2015,12/3/2015
449024,11/24/2015,8/1/2022,1,-209,NULL,8/4/2021,8/4/2021
449028,11/24/2015,3/1/2023,1,-350.55,NULL,7/3/2019,7/3/2019
449033,11/24/2015,5/26/2023,2,-1769.31,-30,5/7/2019,4/30/2022
449050,11/24/2015,8/12/2021,2,-1326.41,NULL,9/2/2020,8/12/2021
449080,11/24/2015,7/5/2019,1,-409.67,NULL,1/7/2016,1/7/2016
449112,11/24/2015,5/30/2023,2,-537.09,NULL,2/10/2018,10/16/2020
449117,11/24/2015,6/1/2023,1,-226.59,NULL,9/12/2022,9/12/2022
449122,11/24/2015,1/20/2022,1,-123.77,NULL,4/15/2019,4/15/2019
449126,11/24/2015,5/26/2023,1,-53.23,NULL,1/2/2023,1/2/2023
449169,11/24/2015,1/30/2018,1,0,NULL,1/25/2016,1/25/2016
449181,11/24/2015,5/24/2023,1,-494.7,NULL,3/12/2020,3/12/2020
449184,11/24/2015,5/22/2023,2,-1530.99,-60,8/23/2018,4/13/2022
449192,11/24/2015,4/7/2023,1,-128.92,NULL,10/9/2019,10/9/2019
449245,11/24/2015,3/13/2023,1,-176.01,NULL,7/25/2016,7/25/2016
449274,11/24/2015,5/14/2023,3,-596.39,-25,1/23/2022,3/5/2023
449284,11/24/2015,7/3/2022,1,-1501.25,NULL,7/3/2022,7/3/2022
449287,11/24/2015,5/25/2023,2,-633.24,NULL,9/3/2022,9/3/2022
449302,11/24/2015,6/1/2023,1,-149.24,NULL,3/22/2018,3/22/2018
449305,11/24/2015,7/7/2019,1,-624.85,NULL,1/6/2016,1/6/2016
449313,11/24/2015,5/1/2023,1,0,NULL,8/31/2019,8/31/2019
449319,11/24/2015,4/11/2023,1,-195.37,NULL,10/26/2020,10/26/2020
449323,11/24/2015,5/28/2023,1,-522.33,NULL,11/14/2019,11/14/2019
449329,11/24/2015,5/17/2023,3,-551.75,-20,5/1/2016,7/28/2021
449339,11/24/2015,5/25/2023,3,-5728.24,NULL,12/19/2017,9/30/2022
449351,11/24/2015,8/18/2021,1,-362.44,NULL,1/6/2017,1/6/2017
449352,11/24/2015,5/31/2023,1,-648.91,NULL,10/15/2017,10/15/2017
449382,11/24/2015,4/26/2023,1,-330.92,NULL,4/20/2018,4/20/2018
449388,11/24/2015,6/1/2023,1,-1622.06,NULL,3/19/2023,3/19/2023
449393,11/24/2015,4/14/2023,1,-390.35,NULL,6/13/2016,6/13/2016
449424,11/24/2015,5/16/2023,1,-428.61,NULL,3/28/2023,3/28/2023
449495,11/25/2015,4/7/2023,1,-329.21,NULL,2/14/2017,2/14/2017
449517,11/25/2015,10/28/2022,1,-703.2,NULL,1/13/2021,1/13/2021
449538,11/25/2015,3/24/2023,1,-105.25,NULL,2/12/2021,2/12/2021
449540,11/25/2015,5/23/2023,1,-134.52,NULL,3/30/2020,3/30/2020
449578,11/25/2015,5/27/2023,3,-920.6,NULL,10/13/2016,6/18/2022
449604,11/25/2015,11/15/2022,2,-462.83,NULL,12/3/2015,3/8/2019
449647,11/25/2015,4/6/2023,2,-395.95,NULL,9/6/2017,1/27/2018
449658,11/25/2015,2/22/2023,3,-643.3,NULL,9/11/2019,1/15/2020
449682,11/25/2015,5/22/2023,2,-1023.51,-20,10/24/2021,4/25/2022
449693,11/25/2015,5/26/2023,1,-2302.55,NULL,2/14/2020,2/14/2020
449706,11/25/2015,5/29/2023,1,-67.7,NULL,11/21/2020,11/21/2020
449724,11/25/2015,11/8/2021,1,-149.46,NULL,6/4/2017,6/4/2017
449725,11/25/2015,3/26/2023,1,-175.72,NULL,2/9/2017,2/9/2017
449731,11/25/2015,5/2/2023,2,-2703.07,NULL,5/24/2018,2/14/2023
449756,11/25/2015,6/2/2023,19,-6624.45,-80,5/8/2021,4/2/2023
449759,11/25/2015,3/19/2023,7,-2528.27,NULL,3/25/2019,10/15/2022
449762,11/25/2015,12/8/2015,1,-253.77,NULL,12/9/2015,12/9/2015
449781,11/25/2015,7/21/2018,4,-1304,NULL,10/24/2016,10/24/2016
449809,11/25/2015,11/9/2022,1,-380.82,NULL,11/26/2015,11/26/2015
449830,11/25/2015,5/31/2023,7,-2985.39,NULL,10/17/2018,10/27/2020
449835,11/25/2015,2/9/2023,1,0,NULL,7/4/2018,7/4/2018
449934,11/26/2015,5/14/2022,1,-229.67,NULL,12/9/2018,12/9/2018
449949,11/26/2015,3/30/2023,7,-1700.71,-35,1/23/2017,6/9/2022
449963,11/26/2015,12/10/2021,1,-133.33,NULL,10/13/2017,10/13/2017
449966,11/26/2015,4/29/2023,1,-414.75,NULL,9/26/2018,9/26/2018
449978,11/26/2015,5/29/2020,1,-365.4,NULL,4/29/2020,4/29/2020
449982,11/26/2015,6/21/2020,1,-199.74,NULL,10/7/2016,10/7/2016
450012,11/26/2015,4/18/2023,1,-31.25,NULL,2/17/2017,2/17/2017
450023,11/26/2015,5/20/2023,7,-2253.64,-20,4/12/2016,8/3/2022
450029,11/26/2015,6/9/2022,4,-528.43,NULL,8/3/2019,8/30/2019
450032,11/26/2015,9/19/2022,1,-597.3,NULL,2/1/2018,2/1/2018
450058,11/26/2015,5/16/2023,3,-1141.66,NULL,3/6/2018,12/30/2022
450063,11/26/2015,2/25/2023,12,-12618.61,NULL,1/15/2016,6/26/2021
450082,11/26/2015,5/23/2023,6,-3795.95,-30,8/21/2018,8/5/2022
450098,11/26/2015,5/10/2023,1,-226.89,NULL,9/15/2020,9/15/2020
450100,11/26/2015,9/18/2022,1,-1262.87,NULL,3/26/2020,3/26/2020
450106,11/26/2015,5/15/2023,5,-7012.29,-60,3/3/2022,3/11/2023
450112,11/26/2015,6/2/2023,2,-1451.52,NULL,10/23/2019,6/16/2021
450120,11/26/2015,9/15/2018,2,-518.81,NULL,12/6/2015,10/21/2016
450121,11/26/2015,5/23/2023,1,-304.31,NULL,6/21/2022,6/21/2022
450134,11/26/2015,2/1/2023,1,-90.32,NULL,6/10/2020,6/10/2020
450155,11/27/2015,9/25/2022,1,-279.94,NULL,6/8/2021,6/8/2021
450191,11/27/2015,4/19/2023,2,-1632.56,NULL,3/23/2023,3/23/2023
450205,11/27/2015,3/22/2023,3,-686.16,NULL,3/6/2019,7/1/2021
450210,11/27/2015,10/2/2022,1,-86.18,NULL,9/21/2017,9/21/2017
450260,11/27/2015,10/16/2022,1,-215.98,NULL,12/3/2015,12/3/2015
450267,11/27/2015,6/2/2023,2,-581.49,NULL,5/16/2016,1/16/2019
450272,11/27/2015,5/20/2023,2,-941.52,NULL,4/20/2020,4/20/2020
450314,11/27/2015,5/17/2023,15,-10967.67,-90,11/22/2017,3/29/2023
450347,11/27/2015,9/5/2022,1,-228.06,-10,1/9/2022,1/9/2022
450353,11/27/2015,6/1/2023,1,-137.37,NULL,6/1/2017,6/1/2017
450367,11/27/2015,9/1/2022,3,-902.51,NULL,2/15/2022,7/3/2022
450369,11/27/2015,5/30/2023,5,-1923.96,-30,10/26/2019,7/12/2021
450373,11/27/2015,7/1/2022,2,-796.06,-10,3/29/2021,3/30/2021
450462,11/28/2015,4/5/2023,2,-1876.98,NULL,12/8/2016,12/27/2016
450470,11/28/2015,6/1/2023,1,-109.95,NULL,12/14/2015,12/14/2015
450544,11/28/2015,4/2/2023,1,-646.69,NULL,9/25/2022,9/25/2022
450557,11/28/2015,3/14/2023,1,-151.19,NULL,3/9/2023,3/9/2023
450563,11/28/2015,3/8/2023,3,-2702.61,NULL,1/21/2022,10/27/2022
450589,11/28/2015,5/31/2023,3,-689.75,-40,3/28/2020,11/13/2021
450603,11/28/2015,3/15/2023,1,-142.33,-10,6/29/2022,6/29/2022
450620,11/28/2015,5/31/2023,10,-2356.93,-10,5/5/2019,5/29/2023
450637,11/28/2015,10/9/2019,1,-377.87,NULL,3/7/2018,3/7/2018
450694,11/28/2015,12/14/2022,1,-841.55,NULL,3/18/2020,3/18/2020
450707,11/28/2015,5/31/2023,1,-62.01,-40,9/9/2019,9/9/2019
450814,11/29/2015,4/30/2023,2,-814.56,NULL,4/22/2020,8/22/2022
450872,11/29/2015,3/6/2022,1,-727.01,NULL,9/4/2021,9/4/2021
450873,11/29/2015,5/21/2023,2,-2153.63,NULL,3/2/2018,8/30/2020
450919,11/29/2015,4/28/2023,2,-3446.33,NULL,12/12/2020,12/15/2020
450925,11/29/2015,5/17/2023,2,-31.61,NULL,11/11/2016,8/19/2021
450940,11/29/2015,1/28/2023,2,-1618.54,NULL,6/23/2020,6/28/2020
450942,11/29/2015,5/30/2023,2,-574.48,NULL,3/29/2020,12/28/2021
450949,11/29/2015,4/13/2018,1,-77.91,NULL,8/27/2017,8/27/2017
450976,11/29/2015,12/19/2022,3,-1407.86,NULL,2/25/2016,5/17/2018
450982,11/29/2015,5/22/2023,2,-381.42,NULL,4/14/2021,5/7/2021
450991,11/29/2015,3/10/2021,1,-630.9,NULL,7/26/2018,7/26/2018
451003,11/29/2015,11/17/2022,1,-360.59,NULL,2/11/2016,2/11/2016
451092,11/30/2015,3/16/2021,3,-362.16,NULL,12/11/2015,12/6/2020
451108,11/30/2015,5/22/2023,5,-2664.1,-120,8/7/2018,9/24/2021
451129,11/30/2015,3/29/2022,2,-789.25,NULL,3/15/2018,7/26/2018
451153,11/30/2015,1/18/2023,1,-1035.91,NULL,2/3/2020,2/3/2020
451156,11/30/2015,11/21/2021,1,-1919.71,NULL,11/21/2021,11/21/2021
451177,11/30/2015,6/2/2023,1,-145.45,NULL,2/11/2019,2/11/2019
451185,11/30/2015,5/30/2023,4,-1635.61,NULL,12/9/2015,2/15/2016
451188,11/30/2015,3/17/2023,5,-5726.63,NULL,2/26/2019,2/11/2023
451193,11/30/2015,6/1/2023,4,-1263.78,-155,7/22/2021,4/8/2023
451223,11/30/2015,12/26/2015,1,-1168.28,NULL,12/25/2015,12/25/2015
451244,11/30/2015,1/25/2020,1,-118.44,NULL,1/25/2020,1/25/2020
451250,11/30/2015,2/19/2023,1,-259.15,-10,10/24/2021,10/24/2021
451268,11/30/2015,3/4/2023,1,-585.51,NULL,6/3/2017,6/3/2017
451299,11/30/2015,3/12/2023,2,-942.87,NULL,4/2/2020,8/23/2020
451303,11/30/2015,5/18/2023,4,-805.08,NULL,6/25/2021,8/7/2022
451318,11/30/2015,11/10/2022,1,-767.57,NULL,4/13/2021,4/13/2021
451322,11/30/2015,11/2/2020,1,-356.59,NULL,3/22/2017,3/22/2017
451331,11/30/2015,5/28/2023,1,-192.56,NULL,11/30/2019,11/30/2019
451335,11/30/2015,2/16/2020,1,-116.92,NULL,11/19/2017,11/19/2017
451369,11/30/2015,4/19/2023,1,-470.91,NULL,8/24/2021,8/24/2021
451393,12/1/2015,1/25/2023,1,-1233.83,NULL,5/24/2021,5/24/2021
451663,12/1/2015,4/2/2023,1,-192.77,NULL,2/25/2019,2/25/2019
451720,12/1/2015,9/29/2022,2,-1973.74,NULL,4/2/2020,4/2/2020
451731,12/1/2015,4/11/2023,1,-86.78,NULL,6/10/2018,6/10/2018
451740,12/1/2015,4/22/2021,3,-432.07,NULL,2/18/2021,4/22/2021
451848,12/1/2015,5/11/2023,1,-838.31,NULL,4/25/2020,4/25/2020
451856,12/1/2015,2/2/2023,1,-620.57,NULL,1/15/2021,1/15/2021
451906,12/1/2015,5/31/2023,2,-157.13,NULL,5/31/2023,5/31/2023
451930,12/1/2015,5/17/2023,1,-278.83,NULL,5/17/2023,5/17/2023
451981,12/1/2015,4/5/2023,1,-246.3,NULL,3/2/2020,3/2/2020
451989,12/1/2015,5/13/2021,2,-636.3,NULL,12/18/2015,12/19/2015
452019,12/1/2015,11/20/2019,1,-14.37,NULL,5/12/2016,5/12/2016
452027,12/1/2015,5/31/2023,1,-272.94,NULL,9/8/2020,9/8/2020
452033,12/1/2015,3/13/2023,1,-162.98,NULL,2/6/2018,2/6/2018
452037,12/1/2015,10/10/2020,1,-69.87,NULL,5/22/2018,5/22/2018
452054,12/2/2015,11/1/2022,2,-195.8,NULL,12/1/2017,12/12/2017
452086,12/2/2015,6/2/2023,18,-13780.13,-50,6/12/2019,3/8/2023
452120,12/2/2015,8/23/2022,7,-1401.31,NULL,12/23/2015,2/15/2016
452147,12/2/2015,2/3/2021,1,-1069.95,NULL,2/3/2021,2/3/2021
452150,12/2/2015,6/1/2023,2,-328.8,NULL,3/25/2020,12/28/2020
452152,12/2/2015,3/22/2023,1,-45.92,NULL,10/10/2019,10/10/2019
452163,12/2/2015,5/3/2023,1,-332.98,NULL,8/1/2017,8/1/2017
452171,12/2/2015,5/21/2022,1,-202.65,NULL,4/25/2020,4/25/2020
452178,12/2/2015,4/13/2017,3,-737.98,NULL,6/30/2016,7/1/2016
452181,12/2/2015,4/5/2023,4,-829.33,NULL,1/9/2018,9/25/2018
452182,12/2/2015,5/1/2023,2,-422.3,NULL,7/1/2020,4/30/2022
452188,12/2/2015,5/5/2023,1,-83.84,-90,3/4/2022,3/4/2022
452221,12/2/2015,11/6/2022,4,-558.91,NULL,12/28/2019,10/29/2020
452247,12/2/2015,5/19/2023,1,-505.35,NULL,3/26/2018,3/26/2018
452260,12/2/2015,12/14/2020,1,-18.18,-25,12/10/2020,12/10/2020
452288,12/2/2015,4/9/2023,1,-2949.26,NULL,9/10/2021,9/10/2021
452292,12/2/2015,5/28/2023,1,-738.84,NULL,3/11/2016,3/11/2016
452307,12/2/2015,5/18/2023,1,-268.59,NULL,10/2/2021,10/2/2021
452313,12/2/2015,2/11/2020,1,-607.11,NULL,12/8/2015,12/8/2015
452352,12/2/2015,2/28/2023,1,-10610.37,NULL,11/13/2018,11/13/2018
452402,12/2/2015,6/1/2023,1,-315.49,NULL,11/6/2020,11/6/2020
452403,12/2/2015,6/1/2023,1,-943.38,NULL,6/26/2016,6/26/2016
452423,12/2/2015,5/28/2023,2,-245.62,NULL,5/26/2017,5/26/2017
452473,12/2/2015,9/17/2022,1,-223.93,NULL,5/26/2016,5/26/2016
452516,12/3/2015,5/25/2023,2,-331.12,-30,12/24/2021,12/8/2022
452522,12/3/2015,7/12/2022,1,-341.85,NULL,6/14/2022,6/14/2022
452550,12/3/2015,5/5/2023,1,-631.66,NULL,10/14/2019,10/14/2019
452561,12/3/2015,7/16/2022,1,-66.6,NULL,1/26/2017,1/26/2017
452564,12/3/2015,6/1/2023,1,-112.24,NULL,2/14/2021,2/14/2021
452627,12/3/2015,12/9/2019,2,-329.99,NULL,5/17/2016,8/9/2019
452656,12/3/2015,5/14/2023,1,-342.74,NULL,5/16/2022,5/16/2022
452667,12/3/2015,12/11/2017,1,-1372.8,NULL,9/13/2017,9/13/2017
452722,12/3/2015,6/14/2019,1,-64.84,NULL,10/4/2017,10/4/2017
452727,12/3/2015,5/26/2023,1,-353.64,NULL,8/2/2021,8/2/2021
452774,12/3/2015,1/25/2023,1,-1331.68,NULL,8/26/2017,8/26/2017
452785,12/3/2015,3/2/2023,2,-522.04,NULL,2/17/2021,5/11/2021
452811,12/3/2015,12/7/2022,2,-296.04,-30,2/11/2022,7/5/2022
452874,12/3/2015,5/29/2023,3,-456.67,NULL,3/15/2020,3/21/2020
452879,12/3/2015,5/26/2023,1,-69.59,NULL,4/6/2021,4/6/2021
452888,12/3/2015,10/16/2020,2,-745.12,NULL,2/20/2016,2/20/2016
452895,12/3/2015,4/9/2022,2,-154.99,NULL,3/20/2017,3/21/2017
452913,12/4/2015,8/31/2021,2,-191.81,NULL,3/5/2018,8/17/2018
452943,12/4/2015,5/23/2023,9,-2532.02,NULL,8/29/2020,3/2/2023
452953,12/4/2015,2/4/2022,1,-1091.22,NULL,6/2/2019,6/2/2019
452956,12/4/2015,12/28/2019,3,-415.31,NULL,1/25/2018,1/25/2018
452957,12/4/2015,6/1/2023,1,-799.03,-30,11/12/2020,11/12/2020
452983,12/4/2015,5/31/2023,1,-114.51,NULL,10/24/2022,10/24/2022
452998,12/4/2015,1/14/2023,3,-2237.9,NULL,4/20/2020,7/10/2021
453072,12/4/2015,5/14/2018,1,0,NULL,1/14/2016,1/14/2016
453088,12/4/2015,3/5/2023,7,-9445.74,-100,9/16/2019,12/28/2021
453126,12/4/2015,11/15/2020,1,0,NULL,1/20/2016,1/20/2016
453139,12/4/2015,5/7/2023,1,-533.09,NULL,4/16/2019,4/16/2019
453153,12/4/2015,10/2/2020,2,-1413.15,NULL,12/13/2015,12/14/2015
453203,12/4/2015,2/14/2021,1,-873.31,NULL,1/19/2016,1/19/2016
453213,12/4/2015,7/1/2019,1,-308.42,NULL,2/13/2019,2/13/2019
453231,12/4/2015,2/13/2023,2,-539.63,NULL,11/14/2020,11/9/2021
453241,12/4/2015,7/7/2021,1,-172.12,NULL,10/24/2016,10/24/2016
453252,12/4/2015,3/10/2019,1,-122.91,NULL,10/29/2018,10/29/2018
453260,12/4/2015,12/29/2022,2,-550.41,NULL,10/28/2020,1/15/2022
453268,12/4/2015,3/22/2023,1,-639.67,NULL,1/3/2022,1/3/2022
453302,12/5/2015,2/1/2021,1,-950.28,NULL,6/7/2020,6/7/2020
453324,12/5/2015,5/18/2023,7,-2512.33,-30,9/6/2016,4/20/2023
453358,12/5/2015,8/9/2019,1,-522.68,NULL,12/29/2017,12/29/2017
453362,12/5/2015,4/28/2023,1,-396.93,NULL,10/16/2020,10/16/2020
453366,12/5/2015,2/13/2023,3,-893.6,NULL,11/25/2019,2/17/2021
453373,12/5/2015,5/16/2023,1,-361.6,NULL,9/29/2017,9/29/2017
453376,12/5/2015,5/23/2023,4,-5544.58,NULL,3/15/2023,3/23/2023
453396,12/5/2015,5/15/2023,1,-229.89,NULL,7/18/2022,7/18/2022
453402,12/5/2015,6/1/2023,1,-111.73,NULL,5/20/2023,5/20/2023
453445,12/5/2015,5/10/2023,3,-1698.23,NULL,6/22/2017,3/22/2020
453454,12/5/2015,10/24/2022,2,-139.87,NULL,7/24/2016,1/8/2018
453455,12/5/2015,10/19/2016,2,-1491.52,NULL,9/4/2016,9/4/2016
453492,12/5/2015,12/1/2018,1,-1460.84,NULL,12/5/2018,12/5/2018
453509,12/5/2015,9/27/2016,1,-754,NULL,6/29/2016,6/29/2016
453522,12/5/2015,5/17/2023,3,-3080.19,NULL,9/22/2017,2/27/2021
453524,12/5/2015,11/23/2018,1,-46.63,NULL,1/9/2016,1/9/2016
453534,12/5/2015,4/19/2023,1,-320.32,NULL,1/20/2019,1/20/2019
453549,12/5/2015,1/20/2022,4,-1170.17,NULL,2/13/2016,7/16/2017
453568,12/5/2015,5/31/2023,2,-522.6,NULL,5/18/2023,5/18/2023
453576,12/5/2015,2/8/2023,1,-1326.01,NULL,2/11/2019,2/11/2019
453578,12/5/2015,11/8/2019,1,-259.86,NULL,1/24/2018,1/24/2018
453591,12/5/2015,5/26/2023,8,-1728.21,NULL,9/15/2016,8/1/2022
453593,12/5/2015,4/20/2023,1,-477.56,NULL,4/25/2023,4/25/2023
453600,12/5/2015,7/29/2018,1,-180.73,NULL,3/7/2018,3/7/2018
453604,12/5/2015,5/24/2023,4,-1506.66,NULL,7/23/2016,7/12/2017
453703,12/6/2015,4/30/2023,1,-1487.04,NULL,1/16/2022,1/16/2022
453757,12/6/2015,3/17/2023,1,-22.06,NULL,10/10/2019,10/10/2019
453796,12/6/2015,5/25/2023,3,-1754.64,NULL,6/28/2017,8/11/2017
453821,12/6/2015,4/13/2023,1,-109.39,NULL,4/27/2023,4/27/2023
453825,12/6/2015,9/2/2022,7,-2786.86,-50,7/5/2021,9/20/2021
453826,12/6/2015,5/21/2023,1,-600.69,NULL,10/1/2017,10/1/2017
453837,12/6/2015,5/7/2023,3,-1276.2,NULL,9/7/2017,7/11/2019
453871,12/6/2015,5/6/2023,1,-101.67,NULL,5/29/2019,5/29/2019
453902,12/6/2015,5/3/2023,1,-1538.81,NULL,4/12/2022,4/12/2022
453913,12/6/2015,12/26/2022,1,-1965.16,NULL,1/19/2020,1/19/2020
454035,12/7/2015,4/22/2023,4,-447.59,NULL,3/10/2019,4/22/2023
454036,12/7/2015,5/28/2023,5,-2342.27,-10,6/12/2020,2/23/2021
454062,12/7/2015,5/31/2023,1,-671.58,-30,6/20/2022,6/20/2022
454095,12/7/2015,5/13/2023,5,-2183.68,NULL,4/15/2017,8/4/2021
454109,12/7/2015,12/8/2022,1,-106.53,NULL,12/8/2016,12/8/2016
454120,12/7/2015,10/9/2019,1,-73.01,NULL,11/4/2016,11/4/2016
